,date,continent,location,reproduction_rate
3670,2023Q4,Africa,Togo,0.0
3671,2023Q4,Africa,Tunisia,0.0
3672,2023Q4,Africa,Uganda,0.0
3673,2023Q4,Africa,Zambia,0.0
3674,2023Q4,Africa,Zimbabwe,0.0
3675,2023Q4,Asia,Afghanistan,0.0
3676,2023Q4,Asia,Armenia,0.0
3677,2023Q4,Asia,Azerbaijan,0.0
3678,2023Q4,Asia,Bahrain,0.0
3679,2023Q4,Asia,Bangladesh,0.0
3680,2023Q4,Asia,Bhutan,0.0
3681,2023Q4,Asia,Brunei,0.0
3682,2023Q4,Asia,Cambodia,0.0
3683,2023Q4,Asia,China,0.0
3684,2023Q4,Asia,Georgia,0.0
3685,2023Q4,Asia,India,0.0
3686,2023Q4,Asia,Indonesia,0.0
3687,2023Q4,Asia,Iran,0.0
3688,2023Q4,Asia,Iraq,0.0
3689,2023Q4,Asia,Israel,0.0
3690,2023Q4,Asia,Japan,0.0
3691,2023Q4,Asia,Jordan,0.0
3692,2023Q4,Asia,Kazakhstan,0.0
3693,2023Q4,Asia,Kuwait,0.0
3694,2023Q4,Asia,Kyrgyzstan,0.0
3695,2023Q4,Asia,Laos,0.0
3696,2023Q4,Asia,Lebanon,0.0
3697,2023Q4,Asia,Malaysia,0.0
3698,2023Q4,Asia,Maldives,0.0
3699,2023Q4,Asia,Mongolia,0.0
3700,2023Q4,Asia,Myanmar,0.0
3701,2023Q4,Asia,Nepal,0.0
3702,2023Q4,Asia,North Korea,0.0
3703,2023Q4,Asia,Oman,0.0
3704,2023Q4,Asia,Pakistan,0.0
3705,2023Q4,Asia,Palestine,0.0
3706,2023Q4,Asia,Philippines,0.0
3707,2023Q4,Asia,Qatar,0.0
3708,2023Q4,Asia,Saudi Arabia,0.0
3709,2023Q4,Asia,Singapore,0.0
3710,2023Q4,Asia,South Korea,0.0
3711,2023Q4,Asia,Sri Lanka,0.0
3712,2023Q4,Asia,Syria,0.0
3713,2023Q4,Asia,Tajikistan,0.0
3714,2023Q4,Asia,Thailand,0.0
3715,2023Q4,Asia,Timor,0.0
3716,2023Q4,Asia,Turkey,0.0
3717,2023Q4,Asia,Turkmenistan,0.0
3718,2023Q4,Asia,United Arab Emirates,0.0
3719,2023Q4,Asia,Uzbekistan,0.0
3720,2023Q4,Asia,Vietnam,0.0
3721,2023Q4,Asia,Yemen,0.0
3722,2023Q4,Europe,Albania,0.0
3723,2023Q4,Europe,Andorra,0.0
3724,2023Q4,Europe,Austria,0.0
3725,2023Q4,Europe,Belarus,0.0
3726,2023Q4,Europe,Belgium,0.0
3727,2023Q4,Europe,Bosnia and Herzegovina,0.0
3728,2023Q4,Europe,Bulgaria,0.0
3729,2023Q4,Europe,Croatia,0.0
3730,2023Q4,Europe,Cyprus,0.0
3731,2023Q4,Europe,Czechia,0.0
3732,2023Q4,Europe,Denmark,0.0
3733,2023Q4,Europe,England,0.0
3734,2023Q4,Europe,Estonia,0.0
3735,2023Q4,Europe,Faeroe Islands,0.0
3736,2023Q4,Europe,Finland,0.0
3737,2023Q4,Europe,France,0.0
3738,2023Q4,Europe,Germany,0.0
3739,2023Q4,Europe,Gibraltar,0.0
3740,2023Q4,Europe,Greece,0.0
3741,2023Q4,Europe,Guernsey,0.0
3742,2023Q4,Europe,Hungary,0.0
3743,2023Q4,Europe,Iceland,0.0
3744,2023Q4,Europe,Ireland,0.0
3745,2023Q4,Europe,Isle of Man,0.0
3746,2023Q4,Europe,Italy,0.0
3747,2023Q4,Europe,Jersey,0.0
3748,2023Q4,Europe,Kosovo,0.0
3749,2023Q4,Europe,Latvia,0.0
3750,2023Q4,Europe,Liechtenstein,0.0
3751,2023Q4,Europe,Lithuania,0.0
3752,2023Q4,Europe,Luxembourg,0.0
3753,2023Q4,Europe,Malta,0.0
3754,2023Q4,Europe,Moldova,0.0
3755,2023Q4,Europe,Monaco,0.0
3756,2023Q4,Europe,Montenegro,0.0
3757,2023Q4,Europe,Netherlands,0.0
3758,2023Q4,Europe,North Macedonia,0.0
3759,2023Q4,Europe,Northern Ireland,0.0
3760,2023Q4,Europe,Norway,0.0
3761,2023Q4,Europe,Poland,0.0
3762,2023Q4,Europe,Portugal,0.0
3763,2023Q4,Europe,Romania,0.0
3764,2023Q4,Europe,Russia,0.0
3765,2023Q4,Europe,San Marino,0.0
3766,2023Q4,Europe,Scotland,0.0
3767,2023Q4,Europe,Serbia,0.0
3768,2023Q4,Europe,Slovakia,0.0
3769,2023Q4,Europe,Slovenia,0.0
3770,2023Q4,Europe,Spain,0.0
3771,2023Q4,Europe,Sweden,0.0
3772,2023Q4,Europe,Switzerland,0.0
3773,2023Q4,Europe,Ukraine,0.0
3774,2023Q4,Europe,United Kingdom,0.0
3775,2023Q4,Europe,Vatican,0.0
3776,2023Q4,North America,Anguilla,0.0
3777,2023Q4,North America,Antigua and Barbuda,0.0
3778,2023Q4,North America,Aruba,0.0
3779,2023Q4,North America,Bahamas,0.0
3780,2023Q4,North America,Barbados,0.0
3781,2023Q4,North America,Belize,0.0
3782,2023Q4,North America,Bermuda,0.0
3783,2023Q4,North America,Bonaire Sint Eustatius and Saba,0.0
3784,2023Q4,North America,British Virgin Islands,0.0
3785,2023Q4,North America,Canada,0.0
3786,2023Q4,North America,Cayman Islands,0.0
3787,2023Q4,North America,Costa Rica,0.0
3788,2023Q4,North America,Cuba,0.0
3789,2023Q4,North America,Curacao,0.0
3790,2023Q4,North America,Dominica,0.0
3791,2023Q4,North America,Dominican Republic,0.0
3792,2023Q4,North America,El Salvador,0.0
3793,2023Q4,North America,Greenland,0.0
3794,2023Q4,North America,Grenada,0.0
3795,2023Q4,North America,Guadeloupe,0.0
3796,2023Q4,North America,Guatemala,0.0
3797,2023Q4,North America,Haiti,0.0
3798,2023Q4,North America,Honduras,0.0
3799,2023Q4,North America,Jamaica,0.0
3800,2023Q4,North America,Martinique,0.0
3801,2023Q4,North America,Mexico,0.0
3802,2023Q4,North America,Montserrat,0.0
3803,2023Q4,North America,Nicaragua,0.0
3804,2023Q4,North America,Panama,0.0
3805,2023Q4,North America,Puerto Rico,0.0
3806,2023Q4,North America,Saint Barthelemy,0.0
3807,2023Q4,North America,Saint Kitts and Nevis,0.0
3808,2023Q4,North America,Saint Lucia,0.0
3809,2023Q4,North America,Saint Martin (French part),0.0
3810,2023Q4,North America,Saint Pierre and Miquelon,0.0
3811,2023Q4,North America,Saint Vincent and the Grenadines,0.0
3812,2023Q4,North America,Sint Maarten (Dutch part),0.0
3813,2023Q4,North America,Trinidad and Tobago,0.0
3814,2023Q4,North America,Turks and Caicos Islands,0.0
3815,2023Q4,North America,United States,0.0
3816,2023Q4,North America,United States Virgin Islands,0.0
3817,2023Q4,Oceania,American Samoa,0.0
3818,2023Q4,Oceania,Australia,0.0
3819,2023Q4,Oceania,Cook Islands,0.0
3820,2023Q4,Oceania,Fiji,0.0
3821,2023Q4,Oceania,French Polynesia,0.0
3822,2023Q4,Oceania,Guam,0.0
3823,2023Q4,Oceania,Kiribati,0.0
3824,2023Q4,Oceania,Marshall Islands,0.0
3825,2023Q4,Oceania,Micronesia (country),0.0
3826,2023Q4,Oceania,Nauru,0.0
3827,2023Q4,Oceania,New Caledonia,0.0
3828,2023Q4,Oceania,New Zealand,0.0
3829,2023Q4,Oceania,Niue,0.0
3830,2023Q4,Oceania,Northern Mariana Islands,0.0
3831,2023Q4,Oceania,Palau,0.0
3832,2023Q4,Oceania,Papua New Guinea,0.0
3833,2023Q4,Oceania,Pitcairn,0.0
3834,2023Q4,Oceania,Samoa,0.0
3835,2023Q4,Oceania,Solomon Islands,0.0
3836,2023Q4,Oceania,Tokelau,0.0
3837,2023Q4,Oceania,Tonga,0.0
3838,2023Q4,Oceania,Tuvalu,0.0
3839,2023Q4,Oceania,Vanuatu,0.0
3840,2023Q4,Oceania,Wallis and Futuna,0.0
3841,2023Q4,South America,Argentina,0.0
3842,2023Q4,South America,Bolivia,0.0
3843,2023Q4,South America,Brazil,0.0
3844,2023Q4,South America,Chile,0.0
3845,2023Q4,South America,Colombia,0.0
3846,2023Q4,South America,Ecuador,0.0
3847,2023Q4,South America,Falkland Islands,0.0
3848,2023Q4,South America,French Guiana,0.0
3849,2023Q4,South America,Guyana,0.0
3850,2023Q4,South America,Paraguay,0.0
3851,2023Q4,South America,Peru,0.0
3852,2023Q4,South America,Suriname,0.0
3853,2023Q4,South America,Uruguay,0.0
3854,2023Q4,South America,Venezuela,0.0
